3563.177	-0.048	0.056
3563.255	-0.049	0.058
3563.333	-0.048	0.057
3563.424	-0.048	0.057
3563.502	-0.048	0.056
3563.593	-0.048	0.057
3563.672	-0.048	0.056
3563.750	-0.049	0.057
3563.841	-0.049	0.058
3563.919	-0.048	0.057
3564.010	-0.048	0.057
3564.088	-0.048	0.059
3564.167	-0.048	0.059
3564.258	-0.048	0.059
3564.336	-0.049	0.059
3564.414	-0.048	0.059
3564.505	-0.048	0.058
3564.583	-0.048	0.055
3564.674	-0.049	0.055
3564.752	-0.048	0.054
3564.843	-0.048	0.054
3564.922	-0.048	0.054
3565.000	-0.048	0.054
3565.091	-0.048	0.054
3565.169	-0.049	0.053
3565.248	-0.048	0.054
3565.338	-0.048	0.052
3565.417	-0.048	0.051
3565.508	-0.048	0.052
3565.586	-0.048	0.050
3565.664	-0.048	0.049
3565.755	-0.048	0.049
3565.833	-0.048	0.049
3565.924	-0.048	0.048
3566.002	-0.048	0.049
3566.081	-0.048	0.048
3566.172	-0.048	0.049
3566.250	-0.048	0.049
3566.341	-0.048	0.049
3566.419	-0.048	0.049
3566.498	-0.048	0.051
3566.588	-0.048	0.053
3566.667	-0.048	0.054
3566.758	-0.048	0.054
3566.836	-0.048	0.054
3566.927	-0.048	0.052
3567.005	-0.049	0.052
3567.083	-0.048	0.052
3567.174	-0.048	0.052
3567.252	-0.048	0.052
3567.331	-0.048	0.051
3567.422	-0.048	0.050
3567.500	-0.048	0.050
3567.591	-0.049	0.049
3567.669	-0.049	0.049
3567.760	-0.048	0.049
3567.838	-0.048	0.049
3567.917	-0.048	0.048
3568.008	-0.048	0.047
3568.086	-0.048	0.048
3568.177	-0.048	0.045
3568.255	-0.048	0.044
3568.333	-0.048	0.045
3568.424	-0.048	0.044
3568.502	-0.048	0.044
3568.593	-0.048	0.044
3568.672	-0.048	0.045
3568.750	-0.048	0.045
3568.841	-0.048	0.044
3568.919	-0.048	0.044
3569.010	-0.048	0.044
3569.088	-0.048	0.044
3569.167	-0.048	0.044
3569.258	-0.048	0.044
3569.336	-0.048	0.044
3569.427	-0.048	0.044
3569.505	-0.048	0.046
3569.583	-0.048	0.047
3569.674	-0.048	0.046
3569.752	-0.048	0.048
3569.843	-0.048	0.048
3569.922	-0.048	0.049
3570.000	-0.048	0.049
3570.091	-0.048	0.049
3570.169	-0.048	0.049
3570.260	-0.048	0.050
3570.338	-0.048	0.050
3570.417	-0.048	0.051
3570.508	-0.048	0.051
3570.586	-0.048	0.051
3570.677	-0.048	0.053
3570.755	-0.048	0.053
3570.833	-0.048	0.054
3570.924	-0.048	0.053
3571.002	-0.048	0.054
3571.093	-0.048	0.054
3571.172	-0.049	0.054
3571.250	-0.049	0.054
3571.341	-0.048	0.054
3571.419	-0.049	0.052
3571.510	-0.048	0.052
3571.588	-0.048	0.051
3571.667	-0.048	0.051
3571.758	-0.048	0.051
3571.836	-0.048	0.051
3571.914	-0.048	0.049
3572.005	-0.048	0.049
3572.083	-0.048	0.049
3572.174	-0.049	0.049
3572.252	-0.048	0.049
3572.331	-0.048	0.049
3572.422	-0.048	0.047
3572.500	-0.048	0.045
3572.591	-0.048	0.044
3572.669	-0.048	0.044
3572.748	-0.048	0.044
3572.838	-0.048	0.044
3572.917	-0.048	0.044
3573.008	-0.048	0.044
3573.086	-0.048	0.044
3573.164	-0.048	0.045
3573.255	-0.048	0.049
3573.333	-0.048	0.049
3573.424	-0.048	0.049
3573.502	-0.048	0.049
3573.581	-0.048	0.048
3573.672	-0.048	0.048
3573.750	-0.048	0.046
3573.841	-0.048	0.045
3573.919	-0.048	0.046
3573.998	-0.048	0.045
3574.088	-0.048	0.046
3574.167	-0.048	0.046
3574.258	-0.048	0.048
3574.336	-0.048	0.049
3574.414	-0.048	0.049
3574.505	-0.048	0.049
3574.583	-0.048	0.049
3574.674	-0.048	0.050
3574.752	-0.048	0.050
3574.831	-0.048	0.051
3574.922	-0.048	0.054
3575.000	-0.048	0.053
3575.091	-0.048	0.054
3575.169	-0.048	0.054
3575.248	-0.048	0.056
3575.338	-0.048	0.056
3575.417	-0.048	0.058
3575.508	-0.048	0.059
3575.586	-0.048	0.059
3575.664	-0.048	0.059
3575.755	-0.048	0.059
3575.833	-0.048	0.058
3575.924	-0.048	0.057
3576.002	-0.048	0.056
3576.081	-0.048	0.056
3576.172	-0.048	0.054
3576.250	-0.048	0.053
3576.341	-0.048	0.054
3576.419	-0.048	0.052
3576.498	-0.048	0.052
3576.588	-0.048	0.054
3576.667	-0.048	0.054
3576.758	-0.048	0.054
3576.836	-0.048	0.054
3576.914	-0.048	0.054
3577.005	-0.048	0.055
3577.083	-0.048	0.056
3577.174	-0.048	0.056
3577.252	-0.048	0.054
3577.331	-0.048	0.056
3577.422	-0.048	0.056
3577.500	-0.048	0.059
3577.591	-0.048	0.059
3577.669	-0.048	0.059
3577.748	-0.048	0.059
3577.838	-0.048	0.062
3577.917	-0.048	0.064
3578.008	-0.048	0.064
3578.086	-0.048	0.064
3578.164	-0.048	0.064
3578.255	-0.048	0.064
3578.333	-0.048	0.064
3578.424	-0.048	0.064
3578.502	-0.048	0.063
3578.581	-0.048	0.063
3578.672	-0.048	0.064
3578.750	-0.048	0.064
3578.841	-0.048	0.062
3578.919	-0.048	0.062
3578.998	-0.048	0.060
3579.088	-0.048	0.059
3579.167	-0.048	0.059
3579.244	-0.048	0.059
3579.336	-0.048	0.059
3579.414	-0.048	0.059
3579.505	-0.048	0.058
3579.583	-0.048	0.059
3579.674	-0.048	0.059
3579.752	-0.048	0.059
3579.831	-0.048	0.059
3579.922	-0.048	0.059
3580.000	-0.048	0.059
3580.091	-0.048	0.059
3580.169	-0.048	0.059
3580.248	-0.048	0.059
3580.338	-0.048	0.059
3580.417	-0.048	0.059
3580.508	-0.048	0.059
3580.586	-0.048	0.059
3580.664	-0.048	0.059
3580.755	-0.048	0.056
3580.833	-0.048	0.054
3580.924	-0.048	0.054
3581.002	-0.048	0.054
3581.081	-0.048	0.053
3581.172	-0.048	0.050
3581.250	-0.048	0.049
3581.341	-0.048	0.049
3581.419	-0.048	0.049
3581.498	-0.048	0.047
3581.588	-0.048	0.044
3581.667	-0.048	0.044
3581.758	-0.048	0.044
3581.836	-0.048	0.044
3581.914	-0.048	0.045
3582.005	-0.048	0.044
3582.083	-0.048	0.044
3582.174	-0.048	0.045
3582.252	-0.048	0.047
3582.331	-0.048	0.048
3582.422	-0.048	0.048
3582.500	-0.048	0.046
3582.591	-0.048	0.047
3582.669	-0.048	0.049
3582.748	-0.048	0.047
3582.838	-0.048	0.049
3582.917	-0.048	0.049
3583.008	-0.048	0.050
3583.086	-0.048	0.050
3583.164	-0.048	0.049
